,Country,City,Title,Text
536,アメリカ,ボストン,休憩・休みの時、ボストンでのみんなは何をしますか？どこ...,休憩・休みの時、ボストンでのみんなは何をしますか？どこへ行きますか？
537,アメリカ,ボストン,確定申告,確定申告について詳しい方はいらっしゃいますか？ 留学生が間違って提出したフォーム（三年以内）を修正したいですが、国税と州税と両方間違ったので、どうしたらいいですか？わかる方はいらっしゃいますか？
538,アメリカ,ヒューストン,ビザ申請や車の運転など生活に欠かせないことを教えて下さい！,ビザ申請や車の運転など生活に欠かせないことを教えて下さい！
539,アメリカ,サンノゼ,おすすめのヘアサロンを教えて下さい。サンノゼ近郊です。,おすすめのヘアサロンを教えて下さい。サンノゼ近郊です。
540,アメリカ,サンノゼ,Santa ClaraもしくはSan Jose近辺でお...,Santa ClaraもしくはSan Jose近辺でお酒が飲めるBBQ場所を探しています。
541,アメリカ,ニューヨーク,日本製のカバンを売り込みたい,こんにちは、大阪の職人が作っているデザイナーズバックをニューヨークで売り込みたいと思っています。セレクトショップなどに声を掛けるのが良いかと思っているのですが、初めてやるのでアドバイスなど貰えると嬉しいです！よろしくお願いします。
542,アメリカ,ボストン,ボストンに美味しい日本料理屋を教えて頂けませんか。,ボストンに美味しい日本料理屋を教えて頂けませんか。
543,アメリカ,コロンバス,日本人の基準に叶う、美味しいレストランはありますか？,日本人の基準に叶う、美味しいレストランはありますか？
544,アメリカ,ホノルル,韓流ショップ,教えていただきたいのですが、ホノルル、またはオアフ島で韓流スターグッズを販売しているお店や場所、スペースはないでしょうか。 ドンキホーテ（パラママート裏）にも行きましたが、そんなにありませんでした。 ぜひ教えてください。
545,アメリカ,ポートランド,4月28日午前に成田から到着します。家族3人です。娘小...,4月28日午前に成田から到着します。家族3人です。娘小学二年生です。 ラスベガス行きの飛行機が16時半ごろですので、空港からタクシーとかで、おいしいシーフードを 食べに行きたいですが、コロンビアリバー沿いとかに、ワイルドにシーフードをがんがん食べれる 店はありませんか？　もしくはどなたか連れていってくれませんか？
546,アメリカ,ニューヨーク,休日をどうお過ごしですか？,休日をどうお過ごしですか？
547,アメリカ,サンフランシスコ/サンノゼ,日本と異なり米国での生活では自分でファイナンスを管理し...,日本と異なり米国での生活では自分でファイナンスを管理しなくてはいけない部分が多々あります。投資、学資貯蓄、リタイアメント、相続等のシステムが大幅に異なります。一方得られる情報は殆ど英語です。皆様はどう対応されていますか？
548,アメリカ,ニューヨーク,家具はどこで買いますか、またどこで売りますか,家具はどこで買いますか、またどこで売りますか
549,アメリカ,シカゴ,日本からシカゴに留学できており（現在はホームステイ）、...,日本からシカゴに留学できており（現在はホームステイ）、アパートを探していますが、日本人が借りるのは難しいのでしょうか？credit scoreなどありませんので、探すのが困難に感じています。
550,アメリカ,サンノゼ/Gilroy  CA,サンノゼでオススメのレストランを教えてください,サンノゼでオススメのレストランを教えてください
551,アメリカ,サンフランシスコ,将来アメリカで商売をしてみたいと思ったことはありますか？,将来アメリカで商売をしてみたいと思ったことはありますか？
552,アメリカ,ホノルル,１ベットルームで家賃＄１２００ぐらいのところを探してます。,１ベットルームで家賃＄１２００ぐらいのところを探してます。
553,アメリカ,ノバイ,日本語可の相談機関,男性からDVを受けた女性が日本語で相談したり、女性を保護してくれる機関の連絡先や方法を教えてください
554,アメリカ,ボストン,ボストン生活でのクレジットカード,2016年4月から、4歳と夫婦で半年間ボストンで暮らします。ハーバード勤務です。クレジットカードを日本で作っていきたいのですが、どこのがいいのでしょうか？日本のクレジットカードをそのまま使うと割高になると聞いたので、現地でも有利なのを作りたいです。追伸、家もまだ決まっておりません。短期物件でいいのがあれば、ご案内ください。
555,アメリカ,サウスカロライナ,オンラインカレッジについて。,アメリカ在住の主婦ですが、アメリカでオンライン大学で短期で資格が取得できるコースって、ありますか？できれば、詳しく教えてほしいです。会計学や秘書などを取得したいです。よろしくお願いします
556,アメリカ,アーバイン/ロサンゼルス/サンディエゴ/サンフランシスコ/サンノゼ/ワシントン/アトランタ/シカゴ/ボストン/デトロイト/ラスベガス/ニューヨーク/コロンバス/ポートランド/フィラデルフィア/ダラス/ヒューストン/シアトル,運転免許について,カリフォルニア州で運転する場合、日本の運転免許があっても現地でペーパーテストを受けて実地試験を受けてカリフォルニア州の免許を取得しないといけませんか?どの州もこのようになるのでしょうか?韓国の免許証にように免許書き換えだけでできる州はないですか?分かる方いらっしゃれば教えてください！
557,アメリカ,シアトル,シアトルの観光スポットで有名ではないけれどおすすめなと...,シアトルの観光スポットで有名ではないけれどおすすめなところを知りたいです。
558,アメリカ,サンディエゴ,日本人コミュニティーってあるのでしょうか？,日本人コミュニティーってあるのでしょうか？
559,アメリカ,ニューヨーク,NYで朝の過ごし方、オススメのカフェを教えてください！,NYで朝の過ごし方、オススメのカフェを教えてください！
560,アメリカ,ロサンゼルス/サンディエゴ/サンフランシスコ/ワシントン/アトランタ/シカゴ/ボストン/デトロイト/ノバイ/ラスベガス/ニューヨーク/コロンバス/ポートランド/フィラデルフィア/ダラス/ヒューストン/シアトル/日本,ボストンで一番美味しいラーメンやさんはどこだと思いますか？？,ボストンで一番美味しいラーメンやさんはどこだと思いますか？？
561,アメリカ,フェニックス/アーバイン/ロサンゼルス/サンディエゴ/サンフランシスコ/サンノゼ/ワシントン/アトランタ/ホノルル/シカゴ/ボストン/デトロイト/ノバイ/ラスベガス/ニューヨーク/コロンバス/ポートランド/フィラデルフィア/ダラス/ヒューストン/シアトル/明石市大蔵谷奥,日本から安く購入したい商品はありませんか?,日本から安く購入したい商品はありませんか?
562,アメリカ,サンフランシスコ/サンノゼ,サンノゼエリアを回るのにかかる時間を教えて下さい,将来、サンノゼで生活をすることを考えています。1月に入ったらサンノゼに行きます。観光やレストラン巡りではなく、毎日生活する町として自分がどう感じるか知るためです。エリア全体を見るのにかかる時間はどれくらい必要ですか？（レンタカーを借りるのでどこへも行ける）1泊だとキツいので、2泊3日か3拍4日を検討しています。充分な時間でしょうか？
563,アメリカ,ニューヨーク,どんなことが不便ですか？ 「こんなところやこんなサービ...,どんなことが不便ですか？ 「こんなところやこんなサービスがあったらいいな」と思うのは何ですか？
564,アメリカ,ニューヨーク,CUNYのassociate degree をとるのに...,CUNYのassociate degree をとるのに大体幾らかかりましたか？どのくらいの期間通いましたか？
565,アメリカ,サンノゼ,WiFi@Mountain Viewについて,こんにちわ 私はサンノゼ（マウンテンビュー）に引っ越ししてきましたＹＫです。 これまで住んでいたニューヨークとかってがちがうので、サンノゼの先輩方、いろいろ教えてください。 私はマウンテンビューに住みますが、 ①アパートにWiFiを引きたいのですが、このエリアで一番つながりやすいWiFiは何ですか？ ②アパートに引くのと、モバイルWiFiで持ち歩くのと、どちらがよいのでしょうか？ 経験者の方、教えてください。よろしくお願いいたします。 ＹＫ
566,アメリカ,ニューヨーク,良心的な料金の移民弁護士を探しています。ビザやグリーン...,良心的な料金の移民弁護士を探しています。ビザやグリーンカード手続き等ではなく、相談のみです。情報いただければありがたいです。
567,アメリカ,ホノルル,おむつケースを探しています！,Huggiesのおむつケースを探しています！ターゲットに行ったのですが全店取り扱い無しでした。ネットショップではなく店頭販売しているお店を探しているのですが、ご存知の方いらっしゃいますか？宜しくお願い致します！
568,アメリカ,ロサンゼルス,ロサンゼルスでのオススメの語学学校,ロサンゼルスでオススメの語学学校ってどこですか？留学エージェントが紹介してくれる学校で、大体同じで、現地の人だから知っている、みたいなオススメの学校ないですか？
569,アメリカ,サンディエゴ,サンディエゴ市内から、レゴランドまでどのようにアクセス...,サンディエゴ市内から、レゴランドまでどのようにアクセスできますか？また、年末年始期間もやってますか？
570,アメリカ,ポートランド,移民の為のESLご存じの方いらっしゃいましたら…,アメリカ市民と結婚してポートランドに住んでいます。移民の為のESLに行きたいのですが、PCCのウェブサイトを見ると、留学生の為のESLしかないように思います。（私の英語力不足で見落としてるだけかもしれませんが…） PCCにも移民の為のESLがあるよ～、PCCじゃないけどこういうESLがあるよ～という情報があれば教えていただけると幸いです。移民の為のESLにこだわる理由は費用面ですので、留学生のESLでも居住者だとこのくらいの金額で行けるよ～などの情報もあればよろしくお願いします。
571,アメリカ,ニューヨーク,美味しいカレー屋さんが知りたい！,美味しいカレー屋さんが知りたい！
572,アメリカ,サンフランシスコ,コンタクトレンズはどうしてますか？乾燥対策は、どうして...,コンタクトレンズはどうしてますか？乾燥対策は、どうしてますか？
573,アメリカ,ニューヨーク,マンハッタンの住居の相場はどのくらいですか？ シェアハ...,マンハッタンの住居の相場はどのくらいですか？ シェアハウスなどの情報はみなさんどこで見ますか？
574,アメリカ,フィラデルフィア,渡米前の予防接種について。,お世話になります。現在日本在住でvisaの申請中で来年の八月に渡米予定です。小学三年生の娘(渡米時四年)と共に渡米します。 そこで娘の予防接種について教えて頂きたく、質問を投稿させて頂きました。 現在、BCG、ジフテリア・百日咳・破傷風(三種混合4回)、ポリオ(2回)、麻疹風疹(2回)、日本脳炎(1回)を受けています。...
575,アメリカ,ロサンゼルス/サンフランシスコ/ワシントン/ホノルル/シカゴ/ボストン/ラスベガス/ニューヨーク/フィラデルフィア/ヒューストン,自由、権利、平等素晴らしいアメリカで活躍したいです。,自由、権利、平等素晴らしいアメリカで活躍したいです。
576,アメリカ,ボストン,一番喜ばれたボストン土産は何ですか？,一番喜ばれたボストン土産は何ですか？
577,アメリカ,フェニックス/アーバイン/ロサンゼルス/サンディエゴ/サンフランシスコ/サンノゼ/ワシントン/アトランタ/ホノルル/シカゴ/ボストン/デトロイト/ノバイ/ラスベガス/ニューヨーク/コロンバス/ポートランド/フィラデルフィア/ダラス/ヒューストン/シアトル,日本からのみ,日本の友人や家族向けに、ブログかウェブサイトを書きたいと思っています。アメリカ生活はこんな感じ〜っていう感じで。　しかし、アメリカにいる日本人の友人に見られるのは恥ずかしいです。（実際は、しょぼいです。）無料のブログかサイトのサービスを使って、しかし日本からしか見れないようにする事ってできますか？やり方を教えてもらえたらと思います。アホな質問ですみません。
578,アメリカ,ニューヨーク,1人で過ごすＮＹカウントダウン2017,年末年始に1人でＮＹに行きます。 この夏にもＮＹに1人で行ったことがあり、ある程度の土地勘はわかります。 ただ、カウントダウンの時期に行くのは初めてです。タイムズスクエアの長時間待つイベントを避けて、 ホテル内のイベントに参加したいのですがタイムズスクエア周辺（Ｒｌｏｕｎｇｅ）などもし、1人で31日に行った場合はどれくらい料金がかかるのでしょうか。また、おしゃれなバーでのカウントダウンも良いかなと思うのですが、ネットを検索してもカウントダウン情報がないため悩んでいました。...
579,アメリカ,ラスベガス,ラスベガス移住,現在、ポートランドに住んでいます60代前半の女性です。主人のリタイア後、ラスベガスに引っ越そうかと考えてます。主人はアメリカ人です。治安の良い場所、悪い場所、日本の食料品店、日本食のレストラン、病院の質、とか知りたいです。ギャンブルの町ですが、住宅街は静かですか？　ラスベガスへは、１度しか行った事がありません。日中、外を歩いたら、燃えるような暑さでした。タクシーに乗った時、110度と言ってました。これは、ラスベガスでは夏の普通の温度ですか？...
580,アメリカ,ノバイ/ダラス/ヒューストン/出来る限り過疎地を探しています,ミシガン.テキサス州.デトロト.その他過疎地を探しています,アメリカの過疎地で3か月間暮らして見ようと思います。英語が話せない為.大幅に伸びました。43州でもっとも過疎地は何処ですか?成田から現地目的地迄.直便は無理と承知，バス等を乗り継いで現地に行ければと思います。過疎地は凶悪犯罪は心配なさそうですし.辺ぴ―な過疎地で.食料の買い出し以外は外の接する事はないです。この条件で買い出しは自転車では有り得ませんか?国際免許書は有りません。宿泊は安いアパート400ドル／月.位を考えています。
581,アメリカ,ポートランド,代理購入してくださる方を探しております！,はじめまして。日本在住の普通の会社員（女39歳）です。はじめてこちらを利用致します。アメリカの商品を代理購入し日本に発送してくださる方を探しております。アメリカのとあるメーカーの商品(衣料品)を4つ購入したいのですが、公式HPでは日本の住所やクレジットカードでは決済できず、転送代行業者に委託したところ、請求先住所で弾かれてしまいキャンセルされてしまいしまいました。色々と試行錯誤してここにたどり着いた次第で御座います。...
582,アメリカ,サンディエゴ,ピアス,普通に日本の薬局で売ってるようなシンプルな透明ピアスってどこで買えますかね。変なデザインのやつならamazonで発見したのですが…、ただの透明のシンプルなやつ探してます。
583,アメリカ,ボストン/ニューヨーク,デザイン学校　専門,NYでデザインの勉強をしたいと考えています。短期で学びたいのですが1週間から一か月程度。どこか体験でもよいのでいい学校や大学知りませんか。グラフィックやデザインを基礎から学びたいと思っています。できれば、フォトショップイラストレーターインデザインなどを使いこなす基礎もついていればいいです
584,アメリカ,シアトル,9月9日からシアトルに滞在します。 気温を見ると20度...,9月9日からシアトルに滞在します。 気温を見ると20度以下の日が多いようですが、昼間でも長袖でないと寒いでしょうか？
585,アメリカ,ニューヨーク,英語を上達する方法ありませんか？,英語を上達する方法ありませんか？
586,アメリカ,Duluth,国境越え ( Duluth → Thunder Bay ),こんにちわ。北米大陸を旅をしている26歳男性東京出身のKotaと言います。アメリカのいらっしゃる先輩方にアドバイスいただきたく投稿します。9月7日に「Duluth MNアメリカ」から「Thunder Bay ONカナダ」に行く予定です。しかし、バスも電車もライドシェアも見つからない状態です。歩くとなると3日間は掛かるので現実的じゃありません。レンタカーとなるとWinnipeg返却になり、3日間借りたとして$500は掛かります。DuluthとThunder Bay をつなぐフェリーはないのでしょうか？調べても出てきません。。何かアドバイスいただけるでしょうか？...
587,アメリカ,アーバイン/ロサンゼルス/サンディエゴ/サンフランシスコ/サンノゼ/ワシントン/アトランタ/シカゴ/ボストン/デトロイト/ラスベガス/ニューヨーク/コロンバス/ダラス/ヒューストン/シアトル,ニューヨークへ移住するにあたり苦労したことや逆に移住し...,ニューヨークへ移住するにあたり苦労したことや逆に移住してよかったと思ったことはありますか？
588,アメリカ,サンフランシスコ,日本で人気の 美甘麗茶、 西海岸で売っているところ、 ...,日本で人気の 美甘麗茶、 西海岸で売っているところ、 ないでしょうか・・・
589,アメリカ,ロサンゼルス/シアトル/ALHAMBRA,Tennesseeについて何でもいいので聞かせてください。,Tennesseeについて何でもいいので聞かせてください。
590,アメリカ,ポートランド,PDXからコンベンションセンターへの移動（夜）について,夜22時前にPDXに到着し、コンベンションセンター近くのホテルに滞在予定ですが、MAXで移動するかタクシーで移動するか悩んでおります。コンベンションセンター近くの治安や雰囲気など教えていただけると大変ありがたいです。 調べたところ、ホテルの近くのMAX Stationからホテルまで歩いて12分程度、とあるのですが、到着するのがおそらく23時近くになりそうなため、歩いても大丈夫かどうか・・・など考えています。タクシーだと20分程度なのでそちらのほうが安全かなとも考えています。 当方、30代女性1人です。
591,アメリカ,ニューヨーク,英語ができるようになった一番の方法は何か？,英語ができるようになった一番の方法は何か？
592,アメリカ,ニューヨーク,Which agency has high level...,Which agency has high level Japanese nanny ?
593,アメリカ,サンディエゴ,Active Global Agent 留学情報提供,サンディエゴに留学しても日本の食材などは手に入るの？？長期留学する日本人にとって日本食が食べられる、日本の食材が手に入る場所はとっても大切です。又、この事に関しては留学カウンセリングでよく質問されますが、実際にサンディエゴではそういったご心配は一切ありません。サンディエゴには日本の食料品や雑貨を取り扱うスーパーがあります。サンディエゴは住む環境はすごくととのっていますので留学にはお勧めです。https://www.facebook.com/active.global.agent/
594,アメリカ,ボストン,ボストン周辺の外食はどこがお勧めですか？ リーズナブル...,ボストン周辺の外食はどこがお勧めですか？ リーズナブルで日本人が好きそうなレストランが知りたいです
595,アメリカ,アトランタ,アトランタの公共交通機関の利便性と安全性についても知り...,アトランタの公共交通機関の利便性と安全性についても知りたいです。
596,アメリカ,フェニックス,ATAカルネに関して,フェニックス空港でATAカルネの申請はどこに行けばいいですか？知っているかたいらっしゃいましたら教えていただきたいです。
597,アメリカ,ホノルル,授業料かからずに英語学べる場所を教えて下さい！,授業料かからずに英語学べる場所を教えて下さい！
598,アメリカ,ロサンゼルス/サンフランシスコ/ラスベガス,先日、なにやら３０〜４０歳くらいの日本人のグループが現...,先日、なにやら３０〜４０歳くらいの日本人のグループが現れ「日本から来た研修グループで、他人の家に泊めてもらい、お礼としてなんでもします」という奇妙なグループに出会いました。何なんでしょう? 気味が悪いです。何か情報ある方いますか?
599,アメリカ,ラスベガス,日本人向けの店(スーパーとかコンビニ、レストランなど)...,日本人向けの店(スーパーとかコンビニ、レストランなど) あるのか 気候はどうなのか？夏場暑いのは知っていますが、年中半袖でいいのか？
600,アメリカ,ラスベガス,初めてラスベガスへ移住します。 お仕事は直ぐに見つかる...,初めてラスベガスへ移住します。 お仕事は直ぐに見つかるのでしょうか、心配です。 人種差別はありますか？ 環境はどうですか？ なんでも結構です。教えて下さい。
601,アメリカ,ボストン,ブリッジウォーター州立大学に通っている方,ブリッジウォーター州立大学に通っている方いませんか？インターナショナル学生のワンセメスター学費いくらか詳しく教えて欲しいので回答お待ちしてます。
602,アメリカ,ニューヨーク,ニューヨークでお勧めのオーガニックレストラン。,ニューヨークでお勧めのオーガニックレストラン。
603,アメリカ,サンフランシスコ/ワシントン/ボストン/ニューヨーク/フィラデルフィア/シアトル,アメリカでRDとして働かれている方を探しています.,アメリカでRegistered Dietitian(栄養士)として働いている方を探しています。将来、RDの資格を取りたいため、情報提供をしていただけると幸いです。よろしくお願いします。
604,アメリカ,ニューヨーク,Time Warner WiFiについて,"アメリカ国内で Time Warner WiFi の FreeSpot が使いたく申し込みをしている途中です 24hとか1mouthとか選択でき、クレカ登録が必要な画面です パスワードを設定する処でつまずいています invalid password エラーが出てきます 長めに文字を入力しても、数字や記号を入れてみても出てきます 試しに Xb(=V?T1x$t?QJO7oKa)a~vt""F を入れてみましたが駄目でした 何文字入れればいいかとか、数字は使えるかとか 記号はどの記号を使えるとか そのことについてご存知の方、教えてください"
605,アメリカ,ホノルル,英語のリトミック教室があったら教えてください。,友人の2歳半のお嬢さんが歌と踊りが大好きなので、ホノルル近辺で英語のリトミック教室があったら教えてください。
606,アメリカ,ボストン,ボストン近郊に住んでらっしゃる皆さんは、 週末や日頃は...,ボストン近郊に住んでらっしゃる皆さんは、 週末や日頃はどういうふうに過ごされてますか？ 夏になりますが、やはり海でしょうか？ Plymouth 近郊にお住まいの方はいらっしゃいますか？
607,アメリカ,ニューヨーク,日本からの荷物が届かない！！,SAL便でお困りの方！二週間ほど前に4月に東京からSAL便で送った荷物が届きました。中身に違う方の荷物が紛れ混んでいました。日本とアメリカの郵便局には届け出たのですが、かなり時間がかかりそうなので、投稿しました。荷物は、おそらくゴルフをやられる男性、やや年配の方のズボン、シャツ、ジャケット、ポロシャツ、キャップ（チェイス）など。日本のクリーニングのタグにフジ川様と、書かれていました。心当たりのある方、ご連絡お願いします
608,アメリカ,ニューヨーク,快適な部屋に住みたいけれども、情報は何処からえてるのか...,快適な部屋に住みたいけれども、情報は何処からえてるのかしら。。
609,アメリカ,ニューヨーク,住職の方や、先生、教授など、悩んだ時の人生に関するアド...,住職の方や、先生、教授など、悩んだ時の人生に関するアドバイスをいただける場所はないですか？
610,アメリカ,ポートランド,住みやすい地区を教えて下さい,2、3年後に住む予定で 下見に二週間 夏に行きます。6才の子連れです。古着やリサイクルショップ 公園などが行きやすい地区はどの辺りですか？ダウンタウン側か 川の向こうかどちらがいい環境ですか？全然無知なので教えて下さい、よろしくお願いします
611,アメリカ,ニューヨーク,バー、カフェ、そして整体　笑,マンハッタンでおすすめのバー、カフェ、あと全然違うジャンルですが整体なんかもよいところ知っていたら教えてください。 リラックスしたくて、、、(;^_^
612,アメリカ,ボストン,プリスクール、幼児教室など,4歳8ヶ月の子がおります。9月末には日本へ帰るので、プリスクールやキンダーは難しそうなのですが、せっかくなので、デイケアや幼児教室みたいなのを試してみたいのですが、おすすめがありますでしょうか？
613,アメリカ,ボストン,お米のおすすめを教えてください,どのお米を買うか迷っています。 Whole Foodsで http://www.amazon.com/Lundberg-Organic-California-Sushi-Short/dp/B0019LRH50/ref=sr_1_1_s_it?s=grocery&ie=UTF8&qid=1463450777&sr=1-1&keywords=Lundberg+Family+Farms+Organic+California+Sushi+Rice これを見かけたのでとりあえず買ってみたら美味しかったのですが、...
614,アメリカ,ワシントン,おすすめのレストランや行くべきスポットはありますか？,おすすめのレストランや行くべきスポットはありますか？
615,アメリカ,シアトル,出産などの相談ができる日本人ナースはどこで探せますか？,出産などの相談ができる日本人ナースはどこで探せますか？
616,アメリカ,シアトル,似たような被害にあった方はいますか？,本日18時頃、美術館近くのharbor steps の辺りの出来事です。階段をおりていたら、後ろから歩いてきた母娘の娘にアイスコーヒーを背中からかけられました。かなりの量をかけられましたが、あ、ごめんくらいですぎさり、階段おりたら母娘は離れ離れに歩いていきました。腹が立ちましたがなにも言えず、お店を探していたのですが、しばらく歩いていたらまたその娘が先に歩いているのを見つけ目があいました。するとその娘はいきなり道を引き返し母と合流しました。私の後をついてきたので、なんか狙ってるのかと気味が悪くなり、警戒して後ろを見ながら歩いていました。...
617,アメリカ,サンフランシスコ/サンノゼ,日本人駐在員の集まりをお教えてください！,日本人駐在員の集まりをお教えてください！
618,アメリカ,ポートランド,Portlandでの休日の過ごし方について教えて頂きた...,Portlandでの休日の過ごし方について教えて頂きたいです。
619,アメリカ,ワシントン,クレジットカードマシーンのレンタル,情報提供お願い致します！この度桜まつりでブースを出しますAoiClothingです。フランスのパリから初めて参加するのですが、弊社オリジナルブランドの洋服や京都から輸入の着物なども販売します。カード支払いが出来るように、クレジットカードマシーンterminal credit machineをレンタルしたいのですが、何か情報知っている方いらっしゃるでしょうか。お願いします！
620,アメリカ,ホノルル,永住権,永住権の申請する際、子供がランチ代フリーになる制度を受けていると、却下されると聞きました。 これって本当でしょうか？
621,アメリカ,サンディエゴ,女性一人でも通える居酒屋があれば教えてください。,女性一人でも通える居酒屋があれば教えてください。
622,アメリカ,ロサンゼルス,子供が使う日焼け止めを探しています。,ケミカルフリー、紫外線吸収剤フリーで子供（小学生）が使える日焼け止め（日常使い）を探しています。有名なBadgerは試してみたのですが、伸びがよくなく使いにくかったので断念。希望としては、ベトつかない、白くならない、石鹸で洗い流せる。こんなワガママな日焼け止めありますか？あと、みなさんのお子様がお使いの日焼け止めなど教えてください。宜しくお願いします。
623,アメリカ,ロサンゼルス,学生ビザから、アメリカ人と結婚してグリーンカードへ変更...,学生ビザから、アメリカ人と結婚してグリーンカードへ変更された方、弁護士は雇いましたか？
624,アメリカ,アトランタ,おススメの宿泊エリアは？,初めまして。東京から来て、よくされる質問かと思いますが、エモリー大学病院に行くので、 ４泊ほどアトランタに滞在します。車がないので、徒歩でも楽しめるエリアに泊まりたいですが、 ミッドタウン、Buckheadは治安がいいと聞きました。 空港周辺は何もないが、無料シャトルもあり、MARTAもあり、短期旅行には便利、とも聞きました。 おススメのエリアはありますでしょうか？街観光は時間がないので、半日ツアーなどホテルから 参加する予定です。どうぞよろしくお願い致します。
625,アメリカ,ニューヨーク,語学学生さんの方　 生活で困ったことなど 教えてください。,語学学生さんの方　 生活で困ったことなど 教えてください。
626,アメリカ,ニューヨーク,月々の生活費は、学費を除いていくらですか？,月々の生活費は、学費を除いていくらですか？
627,アメリカ,サンディエゴ,休日は誰とどんな所にお出かけしますか？ また、ハイキン...,休日は誰とどんな所にお出かけしますか？ また、ハイキングに行くとしたら、どこがお勧めですか？
628,アメリカ,ニューヨーク,安いマーケットや、安い古着屋さんや、美味しいご飯を安く...,安いマーケットや、安い古着屋さんや、美味しいご飯を安く食べるところを教えてください❤︎
629,アメリカ,シアトル,引っ越しの下見,来年シアトルに引っ越しを考えています。3歳と1歳の子持ちです。アメリカに住むのは初めてです。5月に下見に行こうと思っています。子育てにいい、オススメの場所などありましたら教えてください。
630,アメリカ,ラスベガス,Birth certificate について,現在B2ビザで一年間ラスベガスに滞在許可が出ています。子供がいて車がないと身動きができないので免許をとりたいのですがIDがパスポートのみでは受け付け不可と言われ、Birth certificate が必要です。サンフランシスコの領事館に電話で問い合わせると日本から戸籍抄本を取り寄せて直接領事館に持っていくように言われましたが乳幼児がいるためサンフランシスコに行くのは大変です。サンフランシスコ領事館のサイトを見ると遠隔地の人は郵送してもいいとの事ですがどなたかラスベガスから郵送でBirth certificate...
631,アメリカ,ラスベガス,3月のLas Vegasの気候はどの位の温度でしょうか？,3月のLas Vegasの気候はどの位の温度でしょうか？
632,アメリカ,シカゴ,ミツワ近くに美味しいい日本の焼肉レストランはありますか？,ミツワ近くに美味しいい日本の焼肉レストランはありますか？
633,アメリカ,ヒューストン,ヒューストンで硬式野球を出来るアマチュアのチームはある...,ヒューストンで硬式野球を出来るアマチュアのチームはあるのでしょうか
634,アメリカ,シアトル,How long have you been livi...,How long have you been living in Seattle and what brought you here?What is your visa status?Living alone or sharing with roommate?
635,アメリカ,サンフランシスコ,スキーやスノボーがお好きの人がいますか？Lake Ta...,スキーやスノボーがお好きの人がいますか？Lake Tahoeに宿泊してスキーやスノボーの友を募集します。 Welcome to connect my facebook
636,アメリカ,アトランタ,女性が泊まれる安いホテル,初めまして。２月に1週間ほどアトランタへ行く予定で、主にエモリーとアトランタ観光ですが、エモリーにはUberやLyft（あり？）で行って、ダウンタウンのホテルにしようかと考えていますが、女性単身ですので治安について教えていただければありがたいです。ファイプポイント駅あたりの安いホテルを探してみてますが（小交通の便が良さそう？なので） ほか、MARTAで便利で買い物しやすく、夜ごはんに歩ける治安がいいエリアがあれば、どこでもOKです。 予算は街によって色々と思います・・・。 Any info. would be appreciatedです。よろしくお願い致します。
637,アメリカ,サンフランシスコ,サンフランシスコって住みやすいですか？！,サンフランシスコって住みやすいですか？！
638,アメリカ,ワシントン/シカゴ/ポートランド/シアトル,アメリカでリラクゼーションマッサージ出店したいです。,シアトルにリラクゼーションマッサージの店舗を構えたいのですが、日本人にあるような整体店のようにライセンス(国家資格)などなくてもできるのでしょうか？各州によりライセンスが必要なメディカルマッサージではありません。 オーストラリアではリラクゼーションマッサージの店舗を多く見かけました。(たぶん医療系のライセンスはないと思います。) どなたがご存知の方教えて頂けないでしょうか。
639,アメリカ,ニューヨーク,NYで日本語対応している病院はありますか？,NYで日本語対応している病院はありますか？
640,アメリカ,アーバイン,補習校と塾の違い,4月からアーバインで生活の予定です。小学生の子供を、現地の小学校のかたわら、補習校ないし塾にも通わせようと思っています。補習校と塾とでは、どのような違いがあるのか、教えていただければ幸いです。
641,アメリカ,ボストン,ゆきかきとかはどうのようにしていますか。,ゆきかきとかはどうのようにしていますか。
642,アメリカ,サンノゼ/ボストン,ワーホリビザは年齢は関係ありますか？ ３７歳までとお聞...,ワーホリビザは年齢は関係ありますか？ ３７歳までとお聞きしたのですが詳しく教えていただきたいです
643,アメリカ,ニューヨーク,日本に帰る決意をした時はどんな感じでしたか？,日本に帰る決意をした時はどんな感じでしたか？
644,アメリカ,ヒューストン,コーパスクリスティとその周辺に関して教えて下さい,来年２月にコーパスクリスティに引っ越し予定です。 7歳と4歳の子供がいる主婦です。コーパスクリスティまたはその周辺の街で 住むにおすすめのエリア、いい小学校等を教えて下さい。またおすすめの病院(小児科医) 等も分かれば嬉しいです。
645,アメリカ,ポートランド,初級用英語学校,授業料の高くない週2日位の英語学校が有りましたら教えて下さい...出来ればportland downtown 近くです
646,アメリカ,フェニックス/アーバイン/ロサンゼルス/サンディエゴ/サンフランシスコ/サンノゼ/ワシントン/アトランタ/ホノルル/シカゴ/ボストン/デトロイト/ノバイ/ラスベガス/ニューヨーク/コロンバス/ポートランド/フィラデルフィア/ダラス/ヒューストン/シアトル,クイーンズに新しい日本食のお店、もしくはおすすめのレス...,クイーンズに新しい日本食のお店、もしくはおすすめのレストラン、テイクアウトフードなどありますか？７番ライン沿いで新しく開拓したいと思ってますがみなさんはどこに食べに行っていますか？
